Image Name,Element ID,Type,Bounding Box,Normalized Bounding Box,Interactivity,Interaction Type,Content,OCR Confidence,IOU with Previous,Dominant Color
frame_0004.jpg,9422ebf3cc,icon,"[1391, 81, 1421, 116]","[0.7322916666666667, 0.0912037037037037, 0.015625, 0.032407407407407406]",TRUE,Clickable,No object detected.,0,0,"(223, 222, 223)"
frame_0004.jpg,5cab007f80,icon,"[135, 180, 162, 209]","[0.07734375, 0.18009259259259258, 0.0140625, 0.026851851851851852]",TRUE,Clickable,No object detected.,0,0,"(213, 143, 107)"
frame_0004.jpg,3244d379cf,icon,"[468, 213, 499, 250]","[0.2518229166666667, 0.21435185185185185, 0.016145833333333335, 0.03425925925925926]",TRUE,Clickable,No object detected.,0,0,"(160, 121, 106)"
frame_0004.jpg,81791dd243,icon,"[1246, 877, 1632, 905]","[0.7494791666666667, 0.825, 0.20104166666666667, 0.025925925925925925]",TRUE,Clickable,a black and white photo of a man in a suit and tie,0,0,"(221, 221, 221)"
frame_0004.jpg,4c1a385aa5,icon,"[590, 962, 629, 990]","[0.31744791666666666, 0.9037037037037037, 0.0203125, 0.025925925925925925]",TRUE,Clickable,No object detected.,0,0,"(220, 223, 229)"
frame_0004.jpg,f5061ce2e8,icon,"[430, 215, 459, 249]","[0.23151041666666666, 0.21481481481481482, 0.015104166666666667, 0.03148148148148148]",TRUE,Clickable,No object detected.,0,0,"(119, 135, 149)"
frame_0004.jpg,4be1cb9157,icon,"[723, 911, 755, 948]","[0.3848958333333333, 0.8606481481481482, 0.016666666666666666, 0.03425925925925926]",TRUE,Clickable,No object detected.,0,0,"(176, 175, 177)"
frame_0004.jpg,e13e7a0ae3,icon,"[1238, 85, 1266, 114]","[0.6520833333333333, 0.09212962962962963, 0.014583333333333334, 0.026851851851851852]",TRUE,Clickable,No object detected.,0,0,"(222, 222, 223)"
frame_0004.jpg,a771bd6c5b,icon,"[953, 910, 990, 945]","[0.5059895833333333, 0.8587962962962963, 0.019270833333333334, 0.032407407407407406]",TRUE,Clickable,No object detected.,0,0,"(180, 172, 180)"
frame_0004.jpg,6c05f8497b,icon,"[504, 213, 663, 252]","[0.30390625, 0.2152777777777778, 0.0828125, 0.03611111111111111]",TRUE,Clickable,No object detected.,0,0,"(161, 164, 168)"
frame_0004.jpg,6db9246bc2,icon,"[913, 911, 945, 944]","[0.48385416666666664, 0.8587962962962963, 0.016666666666666666, 0.030555555555555555]",TRUE,Clickable,No object detected.,0,0,"(186, 180, 178)"
frame_0004.jpg,5961df1e5f,icon,"[51, 87, 101, 111]","[0.03958333333333333, 0.09166666666666666, 0.026041666666666668, 0.022222222222222223]",TRUE,Clickable,No object detected.,0,0,"(204, 224, 216)"
frame_0004.jpg,b4ac814081,icon,"[1452, 962, 1484, 991]","[0.7645833333333333, 0.9041666666666667, 0.016666666666666666, 0.026851851851851852]",TRUE,Clickable,No object detected.,0,0,"(202, 210, 221)"
frame_0004.jpg,8ea93a9c1f,icon,"[1578, 84, 1606, 114]","[0.8291666666666667, 0.09166666666666666, 0.014583333333333334, 0.027777777777777776]",TRUE,Clickable,No object detected.,0,0,"(221, 220, 221)"
frame_0004.jpg,59ab23adf3,icon,"[1415, 962, 1439, 991]","[0.7432291666666667, 0.9041666666666667, 0.0125, 0.026851851851851852]",TRUE,Clickable,No object detected.,0,0,"(204, 205, 209)"
frame_0004.jpg,28bf2288fb,icon,"[601, 910, 634, 946]","[0.3216145833333333, 0.8592592592592593, 0.0171875, 0.03333333333333333]",TRUE,Clickable,No object detected.,0,0,"(144, 132, 145)"
frame_0004.jpg,846bea0f1e,icon,"[814, 214, 927, 249]","[0.45338541666666665, 0.21435185185185185, 0.058854166666666666, 0.032407407407407406]",TRUE,Clickable,No object detected.,0,0,"(152, 157, 168)"
frame_0004.jpg,4d3f40c82f,icon,"[1713, 456, 1872, 620]","[0.93359375, 0.4981481481481482, 0.0828125, 0.15185185185185185]",TRUE,Clickable,No object detected.,0,0,"(158, 166, 172)"
frame_0004.jpg,c877846748,icon,"[1539, 84, 1572, 114]","[0.81015625, 0.09166666666666666, 0.0171875, 0.027777777777777776]",TRUE,Clickable,No object detected.,0,0,"(230, 229, 230)"
frame_0004.jpg,f198c52ea2,icon,"[1500, 959, 1534, 992]","[0.7901041666666667, 0.9032407407407408, 0.017708333333333333, 0.030555555555555555]",TRUE,Clickable,No object detected.,0,0,"(201, 208, 218)"
frame_0004.jpg,fd515f44a6,icon,"[1428, 80, 1456, 117]","[0.7510416666666667, 0.0912037037037037, 0.014583333333333334, 0.03425925925925926]",TRUE,Clickable,No object detected.,0,0,"(233, 232, 232)"
frame_0004.jpg,392cf293f9,icon,"[1504, 84, 1533, 114]","[0.7908854166666667, 0.09166666666666666, 0.015104166666666667, 0.027777777777777776]",TRUE,Clickable,No object detected.,0,0,"(225, 224, 225)"
frame_0004.jpg,8809e330ff,icon,"[1465, 80, 1497, 117]","[0.7713541666666667, 0.0912037037037037, 0.016666666666666666, 0.03425925925925926]",TRUE,Clickable,No object detected.,0,0,"(232, 231, 232)"
frame_0004.jpg,cdc08600cd,icon,"[882, 911, 906, 945]","[0.465625, 0.8592592592592593, 0.0125, 0.03148148148148148]",TRUE,Clickable,No object detected.,0,0,"(157, 156, 155)"
frame_0004.jpg,806c3a5227,icon,"[1286, 915, 1317, 945]","[0.6778645833333333, 0.8611111111111112, 0.016145833333333335, 0.027777777777777776]",TRUE,Clickable,No object detected.,0,0,"(235, 234, 239)"
frame_0004.jpg,0ddc33058a,icon,"[1370, 950, 1415, 1007]","[0.7252604166666666, 0.9060185185185186, 0.0234375, 0.05277777777777778]",TRUE,Clickable,No object detected.,0,0,"(210, 218, 228)"
frame_0004.jpg,97beab81dc,icon,"[760, 911, 797, 947]","[0.40546875, 0.8601851851851852, 0.019270833333333334, 0.03333333333333333]",TRUE,Clickable,No object detected.,0,0,"(186, 176, 180)"
frame_0004.jpg,8f4477886e,icon,"[1028, 148, 1108, 172]","[0.55625, 0.14814814814814814, 0.041666666666666664, 0.022222222222222223]",TRUE,Clickable,No object detected.,0,0,"(179, 178, 179)"
frame_0004.jpg,664fed213d,icon,"[774, 216, 810, 250]","[0.4125, 0.21574074074074073, 0.01875, 0.03148148148148148]",TRUE,Clickable,No object detected.,0,0,"(139, 125, 130)"
frame_0004.jpg,50e8bb549c,icon,"[1251, 699, 1670, 785]","[0.7606770833333333, 0.687037037037037, 0.21822916666666667, 0.07962962962962963]",TRUE,Clickable,The image is of a computer screen with a number of buttons on it.,0,0,"(207, 209, 208)"
frame_0004.jpg,5cf5888623,icon,"[0, 210, 344, 237]","[0.08958333333333333, 0.20694444444444443, 0.17916666666666667, 0.025]",TRUE,Clickable,No object detected.,0,0,"(224, 224, 224)"
frame_0005.jpg,5c5687e232,text,"[20, 127, 100, 144]","[0.03125, 0.12546296296296297, 0.041666666666666664, 0.01574074074074074]",FALSE,Text,hyperMILL?,0,0,"(205, 206, 210)"
frame_0005.jpg,792bf285f7,text,"[145, 127, 223, 143]","[0.09583333333333334, 0.125, 0.040625, 0.014814814814814815]",FALSE,Text,FOR RESALE,0,0,"(201, 202, 206)"
frame_0005.jpg,47cfbb2bc6,text,"[233, 127, 339, 144]","[0.14895833333333333, 0.12546296296296297, 0.05520833333333333, 0.01574074074074074]",FALSE,Text,DWac{ Dropbox,0,0,"(205, 206, 210)"
frame_0005.jpg,dc478ae1c9,text,"[358, 126, 612, 145]","[0.2526041666666667, 0.12546296296296297, 0.13229166666666667, 0.017592592592592594]",FALSE,Text,Business 3161 SpotSizeWalls  2022_01_11,0,0,"(207, 208, 212)"
frame_0005.jpg,37e54d95bc,text,"[648, 124, 792, 144]","[0.375, 0.12407407407407407, 0.075, 0.018518518518518517]",FALSE,Text,Wall3o 316L Wall hmc],0,0,"(209, 210, 214)"
frame_0005.jpg,3ede0c95b3,text,"[59, 152, 87, 168]","[0.03802083333333333, 0.14814814814814814, 0.014583333333333334, 0.014814814814814815]",FALSE,Text,Edit,0,0,"(145, 144, 146)"
frame_0005.jpg,108993c4ee,text,"[105, 152, 149, 168]","[0.06614583333333333, 0.14814814814814814, 0.022916666666666665, 0.014814814814814815]",FALSE,Text,Select,0,0,"(152, 152, 154)"
frame_0005.jpg,4eaf5d4bb9,text,"[166, 148, 228, 174]","[0.10260416666666666, 0.14907407407407408, 0.03229166666666667, 0.024074074074074074]",FALSE,Text,Drafting,0,0,"(165, 165, 167)"
frame_0005.jpg,dbfd18cb90,text,"[247, 155, 294, 168]","[0.14088541666666668, 0.14953703703703702, 0.024479166666666666, 0.012037037037037037]",FALSE,Text,Curves,0,0,"(142, 140, 139)"
frame_0005.jpg,21d23becf4,text,"[315, 155, 365, 170]","[0.17708333333333334, 0.15046296296296297, 0.026041666666666668, 0.013888888888888888]",FALSE,Text,Shapes,0,0,"(136, 136, 137)"
frame_0005.jpg,2d739de51f,text,"[384, 155, 442, 168]","[0.21510416666666668, 0.14953703703703702, 0.030208333333333334, 0.012037037037037037]",FALSE,Text,Features,0,0,"(136, 135, 136)"
frame_0005.jpg,891622c859,text,"[463, 152, 527, 168]","[0.2578125, 0.14814814814814814, 0.03333333333333333, 0.014814814814814815]",FALSE,Text,Booleans,0,0,"(152, 150, 151)"
frame_0005.jpg,95ffdc7325,text,"[547, 152, 596, 170]","[0.29765625, 0.14907407407407408, 0.025520833333333333, 0.016666666666666666]",FALSE,Text,Modify,0,0,"(146, 147, 147)"
frame_0005.jpg,26c393745e,text,"[671, 155, 746, 170]","[0.3690104166666667, 0.15046296296296297, 0.0390625, 0.013888888888888888]",FALSE,Text,Workplane,0,0,"(134, 135, 136)"
frame_0005.jpg,b96c5ba0c6,text,"[767, 155, 801, 170]","[0.4083333333333333, 0.15046296296296297, 0.017708333333333333, 0.013888888888888888]",FALSE,Text,Tags,0,0,"(140, 141, 141)"
frame_0005.jpg,d269448ad8,text,"[818, 155, 877, 170]","[0.44140625, 0.15046296296296297, 0.030729166666666665, 0.013888888888888888]",FALSE,Text,Analysis,0,0,"(138, 139, 140)"
frame_0005.jpg,a90d2c4d30,text,"[1087, 151, 1125, 170]","[0.5760416666666667, 0.1486111111111111, 0.019791666666666666, 0.017592592592592594]",FALSE,Text,Help,0,0,"(160, 159, 159)"
frame_0005.jpg,cc1b868640,text,"[5, 218, 82, 235]","[0.02265625, 0.20972222222222223, 0.04010416666666667, 0.01574074074074074]",FALSE,Text,Cocrdinates,0,0,"(195, 194, 193)"
frame_0005.jpg,a83da639b3,text,"[1255, 217, 1336, 238]","[0.6747395833333333, 0.21064814814814814, 0.0421875, 0.019444444444444445]",FALSE,Text,Swiping grid,0,0,"(202, 202, 203)"
frame_0005.jpg,aca03fa033,text,"[5, 278, 38, 295]","[0.011197916666666667, 0.2652777777777778, 0.0171875, 0.01574074074074074]",FALSE,Text,CAM,0,0,"(191, 189, 191)"
frame_0005.jpg,2f06814428,text,"[11, 307, 41, 318]","[0.013541666666666667, 0.28935185185185186, 0.015625, 0.010185185185185186]",FALSE,Text,Jobs,0,0,"(193, 193, 193)"
frame_0005.jpg,51ab911674,text,"[56, 307, 90, 321]","[0.03802083333333333, 0.29074074074074074, 0.017708333333333333, 0.012962962962962963]",FALSE,Text,Tools,0,0,"(200, 200, 200)"
frame_0005.jpg,6cb831defa,text,"[103, 307, 149, 321]","[0.065625, 0.29074074074074074, 0.023958333333333335, 0.012962962962962963]",FALSE,Text,Frames,0,0,"(197, 198, 200)"
frame_0005.jpg,b9ba74500b,text,"[159, 309, 203, 323]","[0.09427083333333333, 0.29259259259259257, 0.022916666666666665, 0.012962962962962963]",FALSE,Text,Mocels,0,0,"(194, 192, 192)"
frame_0005.jpg,9923a13582,text,"[212, 307, 266, 323]","[0.12447916666666667, 0.2916666666666667, 0.028125, 0.014814814814814815]",FALSE,Text,Faatjres,0,0,"(202, 202, 203)"
frame_0005.jpg,04a2efbc9e,text,"[279, 307, 322, 321]","[0.15651041666666668, 0.29074074074074074, 0.022395833333333334, 0.012962962962962963]",FALSE,Text,Macros,0,0,"(194, 193, 194)"
frame_0005.jpg,ceacb829e1,text,"[89, 330, 154, 347]","[0.06328125, 0.31342592592592594, 0.033854166666666664, 0.01574074074074074]",FALSE,Text,316L Wall,0,0,"(219, 218, 217)"
frame_0005.jpg,a00f541e54,text,"[90, 350, 131, 366]","[0.05755208333333333, 0.3314814814814815, 0.021354166666666667, 0.014814814814814815]",FALSE,Text,Callan,0,0,"(215, 214, 213)"
frame_0005.jpg,5a88a3373c,text,"[90, 371, 191, 386]","[0.07317708333333334, 0.350462962962963, 0.05260416666666667, 0.013888888888888888]",FALSE,Text,Test Print Blane,0,0,"(214, 213, 212)"
frame_0005.jpg,8683e21f9e,text,"[177, 393, 212, 407]","[0.10130208333333333, 0.37037037037037035, 0.018229166666666668, 0.012962962962962963]",FALSE,Text,Level,0,0,"(201, 199, 200)"
frame_0005.jpg,82c3545995,text,"[210, 387, 275, 411]","[0.12630208333333334, 0.36944444444444446, 0.033854166666666664, 0.022222222222222223]",FALSE,Text,Finishing,0,0,"(218, 218, 220)"
frame_0005.jpg,ef053199a7,text,"[1257, 445, 1311, 462]","[0.66875, 0.4199074074074074, 0.028125, 0.01574074074074074]",FALSE,Text,Visibility,0,0,"(190, 190, 192)"
frame_0005.jpg,99f3e49eed,text,"[1257, 474, 1297, 491]","[0.6651041666666667, 0.44675925925925924, 0.020833333333333332, 0.01574074074074074]",FALSE,Text,Types,0,0,"(168, 166, 167)"
frame_0005.jpg,1e0b2cff44,text,"[1445, 474, 1492, 491]","[0.76484375, 0.44675925925925924, 0.024479166666666666, 0.01574074074074074]",FALSE,Text,Entities,0,0,"(165, 164, 165)"
frame_0005.jpg,44dfb4de48,text,"[1298, 498, 1347, 514]","[0.6888020833333334, 0.4685185185185185, 0.025520833333333333, 0.014814814814814815]",FALSE,Text,Entitie;,0,0,"(191, 191, 191)"
frame_0005.jpg,17bac05079,text,"[226, 517, 303, 531]","[0.13776041666666666, 0.48518518518518516, 0.04010416666666667, 0.012962962962962963]",FALSE,Text,Joplist name,0,0,"(206, 207, 206)"
frame_0005.jpg,a02f999291,text,"[1259, 524, 1303, 538]","[0.6671875, 0.49166666666666664, 0.022916666666666665, 0.012962962962962963]",FALSE,Text,Search,0,0,"(162, 161, 163)"
frame_0005.jpg,2fc0631c51,text,"[1257, 553, 1305, 566]","[0.6671875, 0.5180555555555556, 0.025, 0.012037037037037037]",FALSE,Text,Names,0,0,"(161, 160, 161)"
frame_0005.jpg,74b21f9bff,text,"[1445, 550, 1492, 566]","[0.76484375, 0.5166666666666667, 0.024479166666666666, 0.014814814814814815]",FALSE,Text,Entities,0,0,"(171, 170, 171)"
frame_0005.jpg,135e9d3388,text,"[1633, 553, 1658, 566]","[0.85703125, 0.5180555555555556, 0.013020833333333334, 0.012037037037037037]",FALSE,Text,Des,0,0,"(154, 154, 155)"
frame_0005.jpg,cdcb362044,text,"[22, 563, 65, 577]","[0.02265625, 0.5277777777777778, 0.022395833333333334, 0.012962962962962963]",FALSE,Text,ection,0,0,"(187, 186, 188)"
frame_0005.jpg,fb7d25e6b9,text,"[48, 585, 97, 600]","[0.037760416666666664, 0.5486111111111112, 0.025520833333333333, 0.013888888888888888]",FALSE,Text,Entities,0,0,"(207, 208, 207)"
frame_0005.jpg,aae0aa67fe,text,"[1320, 592, 1371, 611]","[0.70078125, 0.5569444444444445, 0.0265625, 0.017592592592592594]",FALSE,Text,1.13.22,0,0,"(210, 211, 210)"
frame_0005.jpg,0252a4e82f,text,"[70, 605, 109, 618]","[0.046614583333333334, 0.5662037037037037, 0.0203125, 0.012037037037037037]",FALSE,Text,Point,0,0,"(203, 202, 203)"
frame_0005.jpg,caca270e11,text,"[1322, 614, 1365, 631]","[0.6997395833333333, 0.5763888888888888, 0.022395833333333334, 0.01574074074074074]",FALSE,Text,Callan,0,0,"(200, 197, 198)"
frame_0005.jpg,88fbd33141,text,"[1351, 631, 1404, 651]","[0.7174479166666666, 0.5935185185185186, 0.027604166666666666, 0.018518518518518517]",FALSE,Text,Sample,0,0,"(178, 177, 177)"
frame_0005.jpg,26106db0b3,text,"[1692, 622, 1812, 646]","[0.9125, 0.587037037037037, 0.0625, 0.022222222222222223]",FALSE,Text,"Fillingim, Blane",0,0,"(34, 34, 34)"
frame_0005.jpg,b2c7f4b2a3,text,"[70, 640, 103, 657]","[0.04505208333333333, 0.600462962962963, 0.0171875, 0.01574074074074074]",FALSE,Text,Face,0,0,"(207, 207, 207)"
frame_0005.jpg,d673ed6e08,text,"[1363, 651, 1432, 666]","[0.7278645833333334, 0.6097222222222223, 0.0359375, 0.013888888888888888]",FALSE,Text,"5,0.75x15",0,0,"(187, 185, 186)"
frame_0005.jpg,d3dab1174a,text,"[1630, 651, 1660, 666]","[0.8567708333333334, 0.6097222222222223, 0.015625, 0.013888888888888888]",FALSE,Text,Deft,0,0,"(166, 166, 168)"
frame_0005.jpg,3d999242ef,text,"[68, 677, 105, 694]","[0.04505208333333333, 0.6347222222222222, 0.019270833333333334, 0.01574074074074074]",FALSE,Text,Sclid,0,0,"(201, 201, 201)"
frame_0005.jpg,6faad64602,text,"[1257, 683, 1305, 696]","[0.6671875, 0.638425925925926, 0.025, 0.012037037037037037]",FALSE,Text,Names,0,0,"(162, 162, 161)"
frame_0005.jpg,67827275d8,text,"[1445, 683, 1492, 696]","[0.76484375, 0.638425925925926, 0.024479166666666666, 0.012037037037037037]",FALSE,Text,Entities,0,0,"(158, 158, 158)"
frame_0005.jpg,8b0360ba03,text,"[1633, 683, 1658, 696]","[0.85703125, 0.638425925925926, 0.013020833333333334, 0.012037037037037037]",FALSE,Text,Des,0,0,"(155, 155, 155)"
frame_0005.jpg,b80315cfc9,text,"[70, 716, 122, 735]","[0.05, 0.6717592592592593, 0.027083333333333334, 0.017592592592592594]",FALSE,Text,Polyline,0,0,"(195, 196, 196)"
frame_0005.jpg,09e725c716,text,"[70, 735, 129, 753]","[0.05182291666666667, 0.6888888888888889, 0.030729166666666665, 0.016666666666666666]",FALSE,Text,Toolpath,0,0,"(191, 190, 192)"
frame_0005.jpg,6547c75e9a,text,"[70, 755, 145, 770]","[0.055989583333333336, 0.7060185185185185, 0.0390625, 0.013888888888888888]",FALSE,Text,Point cloud,0,0,"(185, 185, 186)"
frame_0005.jpg,2e2d05d66d,text,"[70, 772, 106, 788]","[0.04583333333333333, 0.7222222222222222, 0.01875, 0.014814814814814815]",FALSE,Text,Note,0,0,"(182, 182, 183)"
frame_0005.jpg,776feed38b,text,"[70, 790, 140, 807]","[0.0546875, 0.7393518518518518, 0.036458333333333336, 0.01574074074074074]",FALSE,Text,Dimension,0,0,"(184, 183, 182)"
frame_0005.jpg,fe7ebd2bae,text,"[70, 810, 165, 829]","[0.061197916666666664, 0.7587962962962963, 0.049479166666666664, 0.017592592592592594]",FALSE,Text,Vector graphic,0,0,"(182, 181, 181)"
frame_0005.jpg,7fe3adbabe,text,"[70, 831, 112, 847]","[0.04739583333333333, 0.7768518518518519, 0.021875, 0.014814814814814815]",FALSE,Text,Image,0,0,"(170, 170, 170)"
frame_0005.jpg,9dd0b8476e,text,"[1251, 825, 1311, 840]","[0.6671875, 0.7708333333333334, 0.03125, 0.013888888888888888]",FALSE,Text,JYPerMMILL,0,0,"(207, 206, 208)"
frame_0005.jpg,66e30eb8ab,text,"[1341, 825, 1429, 840]","[0.7213541666666666, 0.7708333333333334, 0.04583333333333333, 0.013888888888888888]",FALSE,Text,Cycla signallad,0,0,"(206, 205, 206)"
frame_0005.jpg,ae44b410c0,text,"[72, 847, 114, 866]","[0.0484375, 0.7930555555555555, 0.021875, 0.017592592592592594]",FALSE,Text,Group,0,0,"(169, 170, 170)"
frame_0005.jpg,860a356f29,text,"[1251, 853, 1284, 868]","[0.66015625, 0.7967592592592593, 0.0171875, 0.013888888888888888]",FALSE,Text,Cycla,0,0,"(207, 207, 206)"
frame_0005.jpg,cdb33ef4cf,text,"[47, 873, 112, 888]","[0.04140625, 0.8152777777777778, 0.033854166666666664, 0.013888888888888888]",FALSE,Text,Attrioutes,0,0,"(201, 202, 203)"
frame_0005.jpg,a2d1adfe09,text,"[70, 910, 109, 927]","[0.046614583333333334, 0.850462962962963, 0.0203125, 0.01574074074074074]",FALSE,Text,Color,0,0,"(194, 192, 193)"
frame_0005.jpg,d09ced90d1,text,"[48, 929, 112, 945]","[0.041666666666666664, 0.8675925925925926, 0.03333333333333333, 0.014814814814814815]",FALSE,Text,Advanced,0,0,"(175, 174, 174)"
frame_0005.jpg,1a89bd65cd,text,"[70, 657, 119, 679]","[0.04921875, 0.6185185185185185, 0.025520833333333333, 0.020370370370370372]",FALSE,Text,Feature,0,0,"(208, 208, 209)"
frame_0005.jpg,87df0fd489,text,"[630, 957, 831, 993]","[0.38046875, 0.9027777777777778, 0.1046875, 0.03333333333333333]",TRUE,Text,Search,0,0,"(236, 240, 248)"
frame_0005.jpg,8858276f14,text,"[2, 1046, 127, 1076]","[0.03359375, 0.9824074074074074, 0.06510416666666667, 0.027777777777777776]",TRUE,Text,"Fillingim, Blane",0,0,"(26, 26, 26)"
frame_0005.jpg,fe9e4a29a3,text,"[784, 84, 888, 111]","[0.4354166666666667, 0.09027777777777778, 0.05416666666666667, 0.025]",TRUE,Text,Windows,0,0,"(220, 219, 220)"
frame_0005.jpg,28ab5294bd,text,"[1549, 965, 1634, 993]","[0.82890625, 0.9064814814814814, 0.044270833333333336, 0.025925925925925925]",TRUE,Text,12/19/2024,0,0,"(202, 209, 220)"
frame_0005.jpg,5679015535,text,"[1246, 877, 1628, 906]","[0.7484375, 0.825462962962963, 0.19895833333333332, 0.026851851851851852]",TRUE,Text,Ope-,0,0,"(222, 222, 222)"
frame_0005.jpg,46d352af0e,text,"[1246, 877, 1628, 906]","[0.7484375, 0.825462962962963, 0.19895833333333332, 0.026851851851851852]",TRUE,Text,Leva  Firishing,0,0,"(222, 222, 222)"
frame_0005.jpg,8a4877f777,text,"[5, 234, 340, 264]","[0.08984375, 0.23055555555555557, 0.17447916666666666, 0.027777777777777776]",TRUE,Text,85.004,0,0,"(217, 218, 219)"
frame_0005.jpg,f665b41a47,text,"[5, 234, 340, 264]","[0.08984375, 0.23055555555555557, 0.17447916666666666, 0.027777777777777776]",TRUE,Text,"2,20,604",0,0,"(217, 218, 219)"
frame_0005.jpg,7c2bf48a05,text,"[1713, 456, 1872, 619]","[0.93359375, 0.4976851851851852, 0.0828125, 0.15092592592592594]",TRUE,Text,BF,0,0,"(158, 167, 172)"
frame_0005.jpg,4bcc5adcfb,text,"[1023, 148, 1097, 172]","[0.5520833333333334, 0.14814814814814814, 0.03854166666666667, 0.022222222222222223]",TRUE,Text,CAM,0,0,"(182, 182, 184)"
frame_0005.jpg,b44a4cea95,text,"[1251, 699, 1672, 785]","[0.7611979166666667, 0.687037037037037, 0.21927083333333333, 0.07962962962962963]",TRUE,Text,Colcr,0,0,"(207, 209, 208)"
frame_0005.jpg,63161b67ac,text,"[1251, 699, 1672, 785]","[0.7611979166666667, 0.687037037037037, 0.21927083333333333, 0.07962962962962963]",TRUE,Text,RGB,0,0,"(207, 209, 208)"
frame_0005.jpg,208a185fbb,text,"[1251, 699, 1672, 785]","[0.7611979166666667, 0.687037037037037, 0.21927083333333333, 0.07962962962962963]",TRUE,Text,Turqucise,0,0,"(207, 209, 208)"
frame_0005.jpg,63161b67ac,text,"[1251, 699, 1672, 785]","[0.7611979166666667, 0.687037037037037, 0.21927083333333333, 0.07962962962962963]",TRUE,Text,RGB,0,0,"(207, 209, 208)"
frame_0005.jpg,570f234a8a,text,"[1251, 699, 1672, 785]","[0.7611979166666667, 0.687037037037037, 0.21927083333333333, 0.07962962962962963]",TRUE,Text,03 Tea,0,0,"(207, 209, 208)"
frame_0005.jpg,41f4ad1777,text,"[893, 148, 964, 171]","[0.48359375, 0.1476851851851852, 0.03697916666666667, 0.021296296296296296]",TRUE,Text,Electrodes,0,0,"(168, 168, 169)"
