Image Name,Element ID,Type,Bounding Box,Normalized Bounding Box,Interactivity,Interaction Type,Content,OCR Confidence,IOU with Previous,Dominant Color,,,
frame_006.png,ae69e3f91c,icon,"[1055, 962, 1087, 995]","[0.5578125, 0.9060185185185186, 0.016666666666666666, 0.030555555555555555]",TRUE,Clickable,No object detected.,0,0,"(117, 139, 170)",,,
frame_006.png,b39f5c12f7,icon,"[1105, 961, 1138, 996]","[0.5841145833333333, 0.9060185185185186, 0.0171875, 0.032407407407407406]",TRUE,Clickable,No object detected.,0,0,"(168, 173, 182)",,,
frame_006.png,7ca56fb68a,icon,"[1003, 962, 1036, 994]","[0.5309895833333333, 0.9055555555555556, 0.0171875, 0.02962962962962963]",TRUE,Clickable,No object detected.,0,0,"(143, 185, 208)",,,
frame_006.png,2b01739a3c,icon,"[951, 955, 989, 1001]","[0.5052083333333334, 0.9055555555555556, 0.019791666666666666, 0.04259259259259259]",TRUE,Clickable,No object detected.,0,0,"(207, 206, 191)",,,
frame_006.png,bf721c4805,icon,"[955, 908, 992, 946]","[0.50703125, 0.8583333333333333, 0.019270833333333334, 0.03518518518518519]",TRUE,Clickable,No object detected.,0,0,"(180, 178, 182)",,,
frame_006.png,720329e565,icon,"[100, 180, 125, 207]","[0.05859375, 0.17916666666666667, 0.013020833333333334, 0.025]",TRUE,Clickable,No object detected.,0,0,"(114, 148, 183)",,,
frame_006.png,cb3f3144ca,icon,"[896, 953, 944, 1002]","[0.4791666666666667, 0.9050925925925926, 0.025, 0.04537037037037037]",TRUE,Clickable,No object detected.,0,0,"(204, 206, 224)",,,
frame_006.png,df999a98b2,icon,"[1553, 962, 1639, 991]","[0.83125, 0.9041666666666667, 0.04479166666666667, 0.026851851851851852]",TRUE,Clickable,No object detected.,0,0,"(198, 206, 215)",,,
frame_006.png,1d524101a5,icon,"[1, 956, 54, 997]","[0.014322916666666666, 0.9041666666666667, 0.027604166666666666, 0.03796296296296296]",TRUE,Clickable,No object detected.,0,0,"(193, 212, 234)",,,
frame_006.png,234dfea6b5,icon,"[782, 81, 892, 116]","[0.4359375, 0.0912037037037037, 0.057291666666666664, 0.032407407407407406]",TRUE,Clickable,No object detected.,0,0,"(224, 225, 226)",,,
frame_006.png,cb3fee8d10,icon,"[429, 214, 458, 249]","[0.23098958333333333, 0.21435185185185185, 0.015104166666666667, 0.032407407407407406]",TRUE,Clickable,No object detected.,0,0,"(127, 140, 153)",,,
frame_006.png,cdaccae38a,icon,"[534, 957, 568, 995]","[0.2869791666666667, 0.9037037037037037, 0.017708333333333333, 0.03518518518518519]",TRUE,Clickable,No object detected.,0,0,"(139, 184, 231)",,,
frame_006.png,a8ac3d8a01,icon,"[132, 180, 161, 208]","[0.07630208333333334, 0.17962962962962964, 0.015104166666666667, 0.025925925925925925]",TRUE,Clickable,No object detected.,0,0,"(217, 146, 113)",,,
frame_006.png,17dcbb9076,icon,"[1, 1045, 127, 1077]","[0.03333333333333333, 0.9824074074074074, 0.065625, 0.02962962962962963]",TRUE,Clickable,No object detected.,0,0,"(24, 24, 24)",,,
frame_006.png,464bea8bb1,icon,"[1272, 84, 1304, 113]","[0.6708333333333333, 0.0912037037037037, 0.016666666666666666, 0.026851851851851852]",TRUE,Clickable,No object detected.,0,0,"(220, 221, 222)",,,
frame_006.png,9c087a236d,icon,"[1454, 962, 1486, 989]","[0.765625, 0.9032407407407408, 0.016666666666666666, 0.025]",TRUE,Clickable,No object detected.,0,0,"(201, 209, 219)",,,
frame_006.png,c60d321957,icon,"[913, 907, 945, 945]","[0.48385416666666664, 0.8574074074074074, 0.016666666666666666, 0.03518518518518519]",TRUE,Clickable,No object detected.,0,0,"(184, 185, 181)",,,
frame_006.png,2d932dae09,icon,"[1313, 81, 1339, 115]","[0.690625, 0.09074074074074075, 0.013541666666666667, 0.03148148148148148]",TRUE,Clickable,No object detected.,0,0,"(228, 229, 229)",,,
frame_006.png,b34cfdc79e,icon,"[837, 952, 887, 1004]","[0.44895833333333335, 0.9055555555555556, 0.026041666666666668, 0.04814814814814815]",TRUE,Clickable,No object detected.,0,0,"(199, 207, 222)",,,
frame_006.png,4c945d9890,icon,"[468, 213, 500, 251]","[0.2520833333333333, 0.21481481481481482, 0.016666666666666666, 0.03518518518518519]",TRUE,Clickable,No object detected.,0,0,"(160, 122, 110)",,,
frame_006.png,ccf5b0c999,icon,"[1494, 948, 1540, 1001]","[0.7901041666666667, 0.9023148148148148, 0.023958333333333335, 0.049074074074074076]",TRUE,Clickable,No object detected.,0,0,"(214, 222, 232)",,,
frame_006.png,3e74193da3,icon,"[774, 214, 928, 252]","[0.4432291666666667, 0.21574074074074073, 0.08020833333333334, 0.03518518518518519]",TRUE,Clickable,No object detected.,0,0,"(149, 149, 158)",,,
frame_006.png,53c3bba2ae,icon,"[4, 179, 91, 210]","[0.024739583333333332, 0.18009259259259258, 0.0453125, 0.028703703703703703]",TRUE,Clickable,No object detected.,0,0,"(165, 176, 192)",,,
frame_006.png,38e748a9aa,icon,"[1324, 859, 1376, 889]","[0.703125, 0.8092592592592592, 0.027083333333333334, 0.027777777777777776]",TRUE,Clickable,No object detected.,0,0,"(192, 193, 195)",,,
frame_006.png,d15493c7d7,icon,"[1348, 81, 1383, 116]","[0.7111979166666667, 0.0912037037037037, 0.018229166666666668, 0.032407407407407406]",TRUE,Clickable,No object detected.,0,0,"(227, 228, 228)",,,
frame_006.png,2c495350e1,icon,"[1237, 85, 1265, 114]","[0.6515625, 0.09212962962962963, 0.014583333333333334, 0.026851851851851852]",TRUE,Clickable,No object detected.,0,0,"(221, 222, 223)",,,
frame_006.png,0fc502f442,icon,"[1018, 147, 1085, 172]","[0.54765625, 0.1476851851851852, 0.034895833333333334, 0.023148148148148147]",TRUE,Clickable,No object detected.,0,0,"(185, 186, 186)",,,
frame_006.png,f83404ba43,icon,"[1576, 84, 1604, 112]","[0.828125, 0.09074074074074075, 0.014583333333333334, 0.025925925925925925]",TRUE,Clickable,No object detected.,0,0,"(219, 220, 221)",,,
frame_006.png,fd69b93f59,icon,"[1533, 86, 1568, 114]","[0.8075520833333333, 0.09259259259259259, 0.018229166666666668, 0.025925925925925925]",TRUE,Clickable,No object detected.,0,0,"(229, 230, 231)",,,
frame_006.png,4873a134ba,icon,"[1391, 82, 1418, 115]","[0.7315104166666667, 0.0912037037037037, 0.0140625, 0.030555555555555555]",TRUE,Clickable,No object detected.,0,0,"(216, 217, 218)",,,
frame_006.png,a645a09ab0,icon,"[52, 87, 102, 111]","[0.04010416666666667, 0.09166666666666666, 0.026041666666666668, 0.022222222222222223]",TRUE,Clickable,No object detected.,0,0,"(204, 225, 217)",,,
frame_006.png,651bf30528,icon,"[571, 958, 831, 993]","[0.3651041666666667, 0.9032407407407408, 0.13541666666666666, 0.032407407407407406]",TRUE,Clickable,No object detected.,0,0,"(234, 238, 246)",,,
frame_006.png,a4236fd551,icon,"[1258, 899, 1426, 925]","[0.6989583333333333, 0.8444444444444444, 0.0875, 0.024074074074074074]",TRUE,Clickable,No object detected.,0,0,"(173, 177, 182)",,,
frame_006.png,edcca168e6,icon,"[727, 910, 773, 947]","[0.390625, 0.8597222222222223, 0.023958333333333335, 0.03425925925925926]",TRUE,Clickable,No object detected.,0,0,"(179, 178, 180)",,,
frame_006.png,d710beac61,icon,"[1713, 455, 1872, 623]","[0.93359375, 0.49907407407407406, 0.0828125, 0.15555555555555556]",TRUE,Clickable,No object detected.,0,0,"(153, 162, 167)",,,
frame_006.png,63acd0547d,icon,"[895, 147, 965, 170]","[0.484375, 0.14675925925925926, 0.036458333333333336, 0.021296296296296296]",TRUE,Clickable,No object detected.,0,0,"(169, 171, 171)",,,
frame_006.png,450c6ac7b3,icon,"[0, 233, 346, 262]","[0.09010416666666667, 0.22916666666666666, 0.18020833333333333, 0.026851851851851852]",TRUE,Clickable,"The image is of a woman's face with her eyes closed and her mouth open, revealing her teeth.",0,0,"(213, 216, 215)",,,
frame_006.png,8f31f78be7,icon,"[1504, 86, 1533, 114]","[0.7908854166666667, 0.09259259259259259, 0.015104166666666667, 0.025925925925925925]",TRUE,Clickable,No object detected.,0,0,"(222, 223, 223)",,,
frame_006.png,307faa1e4c,icon,"[1426, 82, 1457, 117]","[0.75078125, 0.09212962962962963, 0.016145833333333335, 0.032407407407407406]",TRUE,Clickable,No object detected.,0,0,"(232, 233, 233)",,,
frame_006.png,e5bca4b31e,icon,"[683, 908, 717, 950]","[0.3645833333333333, 0.8601851851851852, 0.017708333333333333, 0.03888888888888889]",TRUE,Clickable,No object detected.,0,0,"(190, 187, 191)",,,
frame_006.png,9b8826e4e7,icon,"[645, 908, 679, 949]","[0.34479166666666666, 0.8597222222222223, 0.017708333333333333, 0.03796296296296296]",TRUE,Clickable,No object detected.,0,0,"(192, 141, 197)",,,
frame_006.png,8ca897219e,icon,"[888, 908, 909, 946]","[0.46796875, 0.8583333333333333, 0.0109375, 0.03518518518518519]",TRUE,Clickable,No object detected.,0,0,"(154, 161, 159)",,,
frame_006.png,b3206fbda0,icon,"[1262, 808, 1681, 834]","[0.76640625, 0.7601851851851852, 0.21822916666666667, 0.024074074074074074]",TRUE,Clickable,The image is of a woman's face with long hair. She is wearing a white dress and has her hair pulled back in a bun.,0,0,"(166, 173, 178)",,,
frame_006.png,f83ed274db,icon,"[1464, 83, 1496, 117]","[0.7708333333333334, 0.09259259259259259, 0.016666666666666666, 0.03148148148148148]",TRUE,Clickable,No object detected.,0,0,"(230, 231, 232)",,,
frame_007.png,89c1a1504f,text,"[20, 127, 100, 146]","[0.03125, 0.12638888888888888, 0.041666666666666664, 0.017592592592592594]",FALSE,Text,hyperMILL *,0,0,"(210, 211, 211)",,,
frame_007.png,f4afcc92ff,text,"[145, 127, 225, 143]","[0.09635416666666667, 0.125, 0.041666666666666664, 0.014814814814814815]",FALSE,Text,FOR RESALE,0,0,"(204, 204, 204)",,,
frame_007.png,18cd7384c6,text,"[233, 127, 339, 144]","[0.14895833333333333, 0.12546296296296297, 0.05520833333333333, 0.01574074074074074]",FALSE,Text,DWMac{ Dropbox,0,0,"(207, 207, 207)",,,
frame_007.png,163febf8ac,text,"[358, 127, 612, 144]","[0.2526041666666667, 0.12546296296296297, 0.13229166666666667, 0.01574074074074074]",FALSE,Text,Business 316lSpotSizeWalls  2022_01_11,0,0,"(206, 206, 206)",,,
frame_007.png,4039d7a104,text,"[648, 126, 792, 144]","[0.375, 0.125, 0.075, 0.016666666666666666]",FALSE,Text,Wall3o 316L Wallhmc],0,0,"(208, 208, 208)",,,
frame_007.png,108993c4ee,text,"[105, 152, 149, 168]","[0.06614583333333333, 0.14814814814814814, 0.022916666666666665, 0.014814814814814815]",FALSE,Text,Select,0,0,"(152, 154, 154)",,,
frame_007.png,cc7305efee,text,"[166, 148, 229, 174]","[0.10286458333333333, 0.14907407407407408, 0.0328125, 0.024074074074074074]",FALSE,Text,Drafting,0,0,"(166, 166, 167)",,,
frame_007.png,dbfd18cb90,text,"[247, 155, 294, 168]","[0.14088541666666668, 0.14953703703703702, 0.024479166666666666, 0.012037037037037037]",FALSE,Text,Curves,0,0,"(141, 141, 141)",,,
frame_007.png,21d23becf4,text,"[315, 155, 365, 170]","[0.17708333333333334, 0.15046296296296297, 0.026041666666666668, 0.013888888888888888]",FALSE,Text,Shapes,0,0,"(135, 136, 137)",,,
frame_007.png,2d739de51f,text,"[384, 155, 442, 168]","[0.21510416666666668, 0.14953703703703702, 0.030208333333333334, 0.012037037037037037]",FALSE,Text,Features,0,0,"(133, 135, 135)",,,
frame_007.png,891622c859,text,"[463, 152, 527, 168]","[0.2578125, 0.14814814814814814, 0.03333333333333333, 0.014814814814814815]",FALSE,Text,Booleans,0,0,"(150, 151, 151)",,,
frame_007.png,95ffdc7325,text,"[547, 152, 596, 170]","[0.29765625, 0.14907407407407408, 0.025520833333333333, 0.016666666666666666]",FALSE,Text,Modify,0,0,"(145, 147, 147)",,,
frame_007.png,b7300bc697,text,"[617, 152, 652, 168]","[0.33046875, 0.14814814814814814, 0.018229166666666668, 0.014814814814814815]",FALSE,Text,View,0,0,"(152, 154, 154)",,,
frame_007.png,a8de7ef8e4,text,"[671, 152, 746, 170]","[0.3690104166666667, 0.14907407407407408, 0.0390625, 0.016666666666666666]",FALSE,Text,Workplane,0,0,"(150, 152, 152)",,,
frame_007.png,051f1ef43f,text,"[767, 155, 801, 173]","[0.4083333333333333, 0.15185185185185185, 0.017708333333333333, 0.016666666666666666]",FALSE,Text,Tags,0,0,"(141, 143, 142)",,,
frame_007.png,8ea6a7b47e,text,"[818, 152, 877, 170]","[0.44140625, 0.14907407407407408, 0.030729166666666665, 0.016666666666666666]",FALSE,Text,Analysis,0,0,"(153, 155, 155)",,,
frame_007.png,a90d2c4d30,text,"[1087, 151, 1125, 170]","[0.5760416666666667, 0.1486111111111111, 0.019791666666666666, 0.017592592592592594]",FALSE,Text,Help,0,0,"(158, 159, 158)",,,
frame_007.png,73e9aabe13,text,"[4, 217, 82, 238]","[0.022395833333333334, 0.21064814814814814, 0.040625, 0.019444444444444445]",FALSE,Text,Coordinates,0,0,"(202, 203, 203)",,,
frame_007.png,4a1e2c1ce8,text,"[1253, 217, 1336, 238]","[0.67421875, 0.21064814814814814, 0.043229166666666666, 0.019444444444444445]",FALSE,Text,Swiping grid,0,0,"(204, 202, 204)",,,
frame_007.png,64e7962c14,text,"[1326, 246, 1384, 298]","[0.7057291666666666, 0.2518518518518518, 0.030208333333333334, 0.04814814814814815]",FALSE,Text,2i,0,0,"(175, 172, 171)",,,
frame_007.png,2f06814428,text,"[11, 307, 41, 318]","[0.013541666666666667, 0.28935185185185186, 0.015625, 0.010185185185185186]",FALSE,Text,Jobs,0,0,"(198, 193, 192)",,,
frame_007.png,51ab911674,text,"[56, 307, 90, 321]","[0.03802083333333333, 0.29074074074074074, 0.017708333333333333, 0.012962962962962963]",FALSE,Text,Tools,0,0,"(202, 200, 205)",,,
frame_007.png,6cb831defa,text,"[103, 307, 149, 321]","[0.065625, 0.29074074074074074, 0.023958333333333335, 0.012962962962962963]",FALSE,Text,Frames,0,0,"(198, 197, 200)",,,
frame_007.png,b9ba74500b,text,"[159, 309, 203, 323]","[0.09427083333333333, 0.29259259259259257, 0.022916666666666665, 0.012962962962962963]",FALSE,Text,Mocels,0,0,"(194, 193, 196)",,,
frame_007.png,4e27876df2,text,"[277, 307, 322, 321]","[0.15598958333333332, 0.29074074074074074, 0.0234375, 0.012962962962962963]",FALSE,Text,Macros,0,0,"(196, 195, 199)",,,
frame_007.png,d34d35c1d2,text,"[68, 330, 154, 347]","[0.0578125, 0.31342592592592594, 0.04479166666666667, 0.01574074074074074]",FALSE,Text,15316L Wall,0,0,"(211, 209, 215)",,,
frame_007.png,c21185443d,text,"[1254, 443, 1311, 462]","[0.66796875, 0.41898148148148145, 0.0296875, 0.017592592592592594]",FALSE,Text,Visibility,0,0,"(196, 197, 201)",,,
frame_007.png,99f3e49eed,text,"[1257, 474, 1297, 491]","[0.6651041666666667, 0.44675925925925924, 0.020833333333333332, 0.01574074074074074]",FALSE,Text,Types,0,0,"(166, 166, 168)",,,
frame_007.png,1e0b2cff44,text,"[1445, 474, 1492, 491]","[0.76484375, 0.44675925925925924, 0.024479166666666666, 0.01574074074074074]",FALSE,Text,Entities,0,0,"(163, 164, 169)",,,
frame_007.png,39d7be89dc,text,"[1322, 498, 1374, 517]","[0.7020833333333333, 0.4699074074074074, 0.027083333333333334, 0.017592592592592594]",FALSE,Text,Polyline,0,0,"(203, 204, 208)",,,
frame_007.png,57abf631d8,text,"[195, 517, 268, 531]","[0.12057291666666667, 0.48518518518518516, 0.03802083333333333, 0.012962962962962963]",FALSE,Text,Joblist name,0,0,"(205, 204, 205)",,,
frame_007.png,f4f4c9761e,text,"[1358, 519, 1396, 533]","[0.7171875, 0.48703703703703705, 0.019791666666666666, 0.012962962962962963]",FALSE,Text,cloud,0,0,"(190, 192, 195)",,,
frame_007.png,9db84e25a2,text,"[1322, 536, 1357, 553]","[0.69765625, 0.5041666666666667, 0.018229166666666668, 0.01574074074074074]",FALSE,Text,Note,0,0,"(192, 193, 196)",,,
frame_007.png,5ca10ab64c,text,"[1322, 555, 1393, 570]","[0.70703125, 0.5208333333333334, 0.03697916666666667, 0.013888888888888888]",FALSE,Text,DimeosiQn,0,0,"(164, 167, 167)",,,
frame_007.png,cdcb362044,text,"[22, 563, 65, 577]","[0.02265625, 0.5277777777777778, 0.022395833333333334, 0.012962962962962963]",FALSE,Text,ection,0,0,"(187, 187, 187)",,,
frame_007.png,fb7d25e6b9,text,"[48, 585, 97, 600]","[0.037760416666666664, 0.5486111111111112, 0.025520833333333333, 0.013888888888888888]",FALSE,Text,Entities,0,0,"(207, 207, 207)",,,
frame_007.png,0252a4e82f,text,"[70, 605, 109, 618]","[0.046614583333333334, 0.5662037037037037, 0.0203125, 0.012037037037037037]",FALSE,Text,Point,0,0,"(202, 203, 201)",,,
frame_007.png,5aacba246a,text,"[1255, 603, 1305, 620]","[0.6666666666666666, 0.5662037037037037, 0.026041666666666668, 0.01574074074074074]",FALSE,Text,Names,0,0,"(175, 172, 173)",,,
frame_007.png,8d4b139f4d,text,"[1445, 605, 1492, 620]","[0.76484375, 0.5671296296296297, 0.024479166666666666, 0.013888888888888888]",FALSE,Text,Entities,0,0,"(163, 160, 165)",,,
frame_007.png,ad1fd70048,text,"[1633, 605, 1658, 618]","[0.85703125, 0.5662037037037037, 0.013020833333333334, 0.012037037037037037]",FALSE,Text,Des,0,0,"(158, 154, 162)",,,
frame_007.png,57660f8f34,text,"[70, 622, 111, 638]","[0.047135416666666666, 0.5833333333333334, 0.021354166666666667, 0.014814814814814815]",FALSE,Text,Curve,0,0,"(213, 213, 213)",,,
frame_007.png,4ca216fe5f,text,"[1322, 629, 1371, 644]","[0.7013020833333333, 0.5893518518518519, 0.025520833333333333, 0.013888888888888888]",FALSE,Text,1.13.22,0,0,"(209, 206, 207)",,,
frame_007.png,26106db0b3,text,"[1692, 622, 1812, 646]","[0.9125, 0.587037037037037, 0.0625, 0.022222222222222223]",FALSE,Text,"Fillingim, Blane",0,0,"(34, 34, 34)",,,
frame_007.png,b2c7f4b2a3,text,"[70, 640, 103, 657]","[0.04505208333333333, 0.600462962962963, 0.0171875, 0.01574074074074074]",FALSE,Text,Face,0,0,"(207, 207, 210)",,,
frame_007.png,d9bf5199aa,text,"[1322, 648, 1365, 664]","[0.6997395833333333, 0.6074074074074074, 0.022395833333333334, 0.014814814814814815]",FALSE,Text,Callan,0,0,"(203, 200, 202)",,,
frame_007.png,15942aa77b,text,"[70, 661, 120, 677]","[0.049479166666666664, 0.6194444444444445, 0.026041666666666668, 0.014814814814814815]",FALSE,Text,Feature,0,0,"(198, 197, 200)",,,
frame_007.png,b72e1c0101,text,"[1365, 666, 1432, 683]","[0.7283854166666667, 0.624537037037037, 0.034895833333333334, 0.01574074074074074]",FALSE,Text,"5,0.75x15",0,0,"(200, 196, 200)",,,
frame_007.png,100aec9f4d,text,"[1630, 666, 1660, 683]","[0.8567708333333334, 0.624537037037037, 0.015625, 0.01574074074074074]",FALSE,Text,Def?,0,0,"(181, 178, 183)",,,
frame_007.png,dea78dae41,text,"[70, 679, 106, 694]","[0.04583333333333333, 0.6356481481481482, 0.01875, 0.013888888888888888]",FALSE,Text,Sclid,0,0,"(196, 195, 195)",,,
frame_007.png,460cc88bea,text,"[1322, 687, 1385, 703]","[0.7049479166666667, 0.6435185185185185, 0.0328125, 0.014814814814814815]",FALSE,Text,Substrate,0,0,"(194, 191, 196)",,,
frame_007.png,d80121637c,text,"[70, 698, 109, 712]","[0.046614583333333334, 0.6527777777777778, 0.0203125, 0.012962962962962963]",FALSE,Text,Mesh,0,0,"(188, 186, 188)",,,
frame_007.png,bb83f56c6d,text,"[1363, 705, 1399, 720]","[0.7192708333333333, 0.6597222222222222, 0.01875, 0.013888888888888888]",FALSE,Text,Juul,0,0,"(213, 210, 214)",,,
frame_007.png,b80315cfc9,text,"[70, 716, 122, 735]","[0.05, 0.6717592592592593, 0.027083333333333334, 0.017592592592592594]",FALSE,Text,Polyline,0,0,"(197, 195, 195)",,,
frame_007.png,93982c8620,text,"[1257, 742, 1305, 757]","[0.6671875, 0.6939814814814815, 0.025, 0.013888888888888888]",FALSE,Text,Names,0,0,"(168, 168, 167)",,,
frame_007.png,d549646b12,text,"[1445, 742, 1492, 757]","[0.76484375, 0.6939814814814815, 0.024479166666666666, 0.013888888888888888]",FALSE,Text,Entities,0,0,"(164, 163, 165)",,,
frame_007.png,5721a370bf,text,"[1633, 742, 1660, 757]","[0.8575520833333333, 0.6939814814814815, 0.0140625, 0.013888888888888888]",FALSE,Text,Des,0,0,"(165, 166, 168)",,,
frame_007.png,69d6fa1ecf,text,"[70, 755, 145, 770]","[0.055989583333333336, 0.7060185185185185, 0.0390625, 0.013888888888888888]",FALSE,Text,Pcint cloud,0,0,"(185, 185, 186)",,,
frame_007.png,2e2d05d66d,text,"[70, 772, 106, 788]","[0.04583333333333333, 0.7222222222222222, 0.01875, 0.014814814814814815]",FALSE,Text,Note,0,0,"(182, 182, 185)",,,
frame_007.png,292d608008,text,"[70, 790, 140, 807]","[0.0546875, 0.7393518518518518, 0.036458333333333336, 0.01574074074074074]",FALSE,Text,Cimension,0,0,"(181, 182, 184)",,,
frame_007.png,31551ef8c4,text,"[1298, 790, 1330, 807]","[0.684375, 0.7393518518518518, 0.016666666666666666, 0.01574074074074074]",FALSE,Text,Tag;,0,0,"(189, 193, 195)",,,
frame_007.png,4c8624f88e,text,"[114, 810, 165, 829]","[0.07265625, 0.7587962962962963, 0.0265625, 0.017592592592592594]",FALSE,Text,graphic,0,0,"(180, 180, 180)",,,
frame_007.png,8dffe20a2b,text,"[69, 827, 112, 847]","[0.047135416666666666, 0.775, 0.022395833333333334, 0.018518518518518517]",FALSE,Text,Image,0,0,"(180, 178, 181)",,,
frame_007.png,6c07dbd028,text,"[1298, 836, 1342, 853]","[0.6875, 0.7819444444444444, 0.022916666666666665, 0.01574074074074074]",FALSE,Text,Stored,0,0,"(198, 199, 199)",,,
frame_007.png,ae44b410c0,text,"[72, 847, 114, 866]","[0.0484375, 0.7930555555555555, 0.021875, 0.017592592592592594]",FALSE,Text,Group,0,0,"(172, 169, 173)",,,
frame_007.png,3a243a4862,text,"[1257, 862, 1284, 877]","[0.66171875, 0.8050925925925926, 0.0140625, 0.013888888888888888]",FALSE,Text,Info,0,0,"(164, 162, 166)",,,
frame_007.png,f81c35c4df,text,"[48, 873, 112, 888]","[0.041666666666666664, 0.8152777777777778, 0.03333333333333333, 0.013888888888888888]",FALSE,Text,Attrioutes,0,0,"(200, 202, 201)",,,
frame_007.png,78b2cfa414,text,"[70, 892, 109, 908]","[0.046614583333333334, 0.8333333333333334, 0.0203125, 0.014814814814814815]",FALSE,Text,Layer,0,0,"(198, 201, 198)",,,
